segment_id,speaker,video_id,start,end,text,toxicity_true
joe_rogan_gXbsq5nVmT0_1712,joe_rogan,gXbsq5nVmT0,9371.12,9415.68,"articles, papers, all of that stuff. Long-term act appears safe and effective. Oh my goodness. 1989. Wow. There's a video of him saying it. >> That's where I remember now. >> He was saying the reason why we prescribe ACT is that it's the only drug that is both safe and effective. >> Something along He probably cut that out. It might not be his actual quote, >> but whatever he said, he was talking about it the same way he talked about the COVID vaccine. He was talking about something that definitely [ __ ] killed people. ACT was a horrible, horrible drug that killed more people than it was a cancer drug. It was it was chemotherapy. Like when when has when",
joe_rogan_gXbsq5nVmT0_1621,joe_rogan,gXbsq5nVmT0,5591.76,5634.96,"terrifying prospect that everything might be taken care care of for us and leave human beings um listless. >> Sure, that's that's certainly a possible outcome. But why is it that we have to make money a madeup thing that we created? Why why is it that is what gives us purpose? >> Well, like >> why is that our only motivation? And in absence of chasing food, housing, necessities, electricity, all that. If you don't ever have to worry about any",
joe_rogan_sRj5pxG2JPk_1953,joe_rogan,sRj5pxG2JPk,8119.199,8163.44,"special, you know, because I didn't I did I didn't I didn't really care about it. And the thing that sucks about that, looking back, it's like, think about all the energy and the hard work that all those other people put into it and committed to it because I said yes, >> right? You know, >> and there's also there's a bunch of people that were rooting for you because they they saw what happened with Two and a Half Men. It was a big public disaster. You leave. Is his career ruined? Oh, no. Look, he's got another show. Oh, Charlie's back. >> But did anybody even say, um, okay, so hold on. What did he do between that that you know after that last swan dive",
joe_rogan_NSFaaq3vhfY_1247,joe_rogan,NSFaaq3vhfY,7095.92,7139.679,"father had passed away. In the cabinet was a bunch of files about his life organized by the year and amongst the files were his enlistment paperwork in the US Air Force as a child like 12 or 13 years old which is not legal. Yeah. and then his honorable discharge at 18 and the service code was Space Intelligence Communications and the base was the old Space Force base. Like straight up real documents and then he went to his mother who was still alive and said, ""Do you know anything about this?"" And she said, ""I don't know anything about it, but she's like, ""Do you remember when you were a kid and you saw that UFO?"" And he he didn't really remember. She starts jogging his memory. She said, ""You saw this UFO come out of this this lake."" I think it was a lake or a pond. And um he's like, ""I do now.",
joe_rogan_sRj5pxG2JPk_1947,joe_rogan,sRj5pxG2JPk,7872.48,7913.76,"saying? is probably like like nine or 11 into it. I started feeling exactly the same [ __ ] that I felt >> on two and a half >> going past that point. I knew my enthusiasm and passion had had a uh had an expiration date. You know, you couldn't manufacture it. >> I I tried, but I couldn't I didn't um I didn't like the show enough. You know, I love the people I was working with, you know, from from the writers crew to the actors. They were terrific. >> You didn't like the final product? >> I didn't. Yeah. And I didn't I stopped caring, >> but I still, you know, had enough dough",
joe_rogan_GqsA7DYn5BA_0944,joe_rogan,GqsA7DYn5BA,4372.56,4415.04,"assassinations and car accidents and dudes getting kicked in the head. It's It's just the >> And you And do you do you do you bite? >> Not anymore. >> Not anymore. >> No, but Tom Seagur and I we have a a a text thread that's been going on for like I don't know like probably five years. We send each other the most horrible [ __ ] we find each day. >> Yeah. >> And sometimes I call him up. I'm like, ""Dude, I can't do this anymore. this is like really [ __ ] with me. But then like two days will go by and I'll open up my [ __ ] phone and I'll see the Tom Seagora. I'm like this [ __ ] >> And then I'll open it up and it's some guy getting assassinated in a pool hall",
joe_rogan_sRj5pxG2JPk_2004,joe_rogan,sRj5pxG2JPk,10251.76,10294.359,">> Yeah. Being >> It's got to be up there. >> Being built behind us. >> Wow. >> Kind of a trip, right? >> Wow. >> Yeah. >> Wow. That shows you how hyper dialed in he is. >> Even in the middle of a yoga class, you got to run out. He's probably thinking about it with every pose. >> Exactly. Yeah. Or or some >> And just how to write it down. >> How to write it down. >> Wow. >> How to write it down. >> Cuz most people aren't allowed to leave the class. >> But Quincy Jones has to write some [ __ ] down for Thriller. You got to let him leave. >> Yeah. Yeah. He gets that pass, doesn't he? Yeah, >> he gets the pass. >> He gets the pass. >> All right, brother. This was This is an absolute pleasure. Thank you. >> This was an honor. Thank you for being here. Best of luck for you and everything. >> Thank you. Thank you. All right. Right on. >> Bye, everybody.",
joe_rogan_0loSsJ1mHVE_0588,joe_rogan,0loSsJ1mHVE,295.28,339.3,"got real weird. >> Wow. It's I think that's what happened. >> Yeah, I I don't doubt that at all. >> That's when the clothes get really [ __ ] up. >> Yeah, it is. [laughter] >> It's the same exact time cuz before like there was like a hippie style, you know, like >> Hrix and you know a lot Clapton a lot of guys. It was like a flowy hippie but it looked good. It was kind of cool. >> Sure. >> But something happened in the 70s which just lost all perspective. >> Oh, I know. I mean, when you look at some of the 70, like especially like sort of late 70s, you know, the disco era and stuff like that, and you look back at some of these TV shows they had, and you see a lot of these bands and stuff on there, and it's like, who",
joe_rogan_sRj5pxG2JPk_1890,joe_rogan,sRj5pxG2JPk,5499.199,5543.84,">> Right. Right. Right. And um and so then I got a call um this is the post, you know, already had HIV for for several years at this point. I get a call that there's a new medicine, right? This is about a month after the SAM thing, right? And they're like, ""Look, we want you to try this thing because it's it's it's a much smaller cocktail. It's much less toxicity and and no very few side effects. We think you're going to do great on it."" Right? They said, ""But you can't drink on it."" The other one you could drink your [ __ ] face off like like you could you could drink like a pirate on the other one, which they shouldn't have told me that you can,",
joe_rogan_0loSsJ1mHVE_0674,joe_rogan,0loSsJ1mHVE,3863.52,3908.4,"agree with their their principles. If it's just two of you uh sitting at a bus stop talking, it's hard to not just on a one-on-one basis with people, it's hard to dislike someone that you're stuck with for a couple hours, right? >> You know what I mean? You start talking, then you find out, oh, well, this cat doesn't believe anything I believe. But then all of a sudden, you say something like, >> you know, remember when we used to drink Tang? You know, [laughter] and then the guy astronauts drank it, >> right? And then the guy goes, ""Yeah, we used to drink Tang."" And next thing you know, you're having a conversation because you grew up as just kids and humans, you know. >> Right. Right. Right. Yeah. It's I think it's all because of social media is a big part of it.",
